,Track Number,Track Title,Album Name,Year Released,Lyric
0,27,Addiction,Hot Pink,2019,"b""It's Doja\n"""
1,27,Addiction,Hot Pink,2019,"b""I don't know how else to tell you this, but\n"""
2,27,Addiction,Hot Pink,2019,"b'I got one way, maybe\xe2\x80\x85this\xe2\x80\x85will work\n'"
3,27,Addiction,Hot Pink,2019,b'You just\xe2\x80\x85gotta listen closely to me\n'
4,27,Addiction,Hot Pink,2019,"b'I need\xe2\x80\x85you, me, us\n'"
5,27,Addiction,Hot Pink,2019,"b'Addicted, uh\n'"
6,27,Addiction,Hot Pink,2019,"b'I am addicted, a little\n'"
7,27,Addiction,Hot Pink,2019,"b'Under the influence, a little\n'"
8,27,Addiction,Hot Pink,2019,"b'And it makes me want to dance, a little\n'"
9,27,Addiction,Hot Pink,2019,"b""An itch I just can't scratch, addiction\n"""
10,27,Addiction,Hot Pink,2019,b'I got such a pretty body\n'
11,27,Addiction,Hot Pink,2019,"b""Feels prettier when I'm a mess\n"""
12,27,Addiction,Hot Pink,2019,b'And I just like to call him daddy\n'
13,27,Addiction,Hot Pink,2019,"b""'Cause the first one had up and left\n"""
14,27,Addiction,Hot Pink,2019,b'And you can relate to broken girls\n'
15,27,Addiction,Hot Pink,2019,"b""I've been a day without it, I'm proud of myself\n"""
16,27,Addiction,Hot Pink,2019,"b'Baby, can you break the curse?\n'"
17,27,Addiction,Hot Pink,2019,"b""I'm so gone, I believe in magic\n"""
18,27,Addiction,Hot Pink,2019,b'You can relate to broken girls\n'
19,27,Addiction,Hot Pink,2019,"b""I've been a day without it, I'm proud of myself\n"""
20,27,Addiction,Hot Pink,2019,"b'Baby, can you break the curse?\n'"
21,27,Addiction,Hot Pink,2019,"b""I'm so gone, I believe in magic\n"""
22,27,Addiction,Hot Pink,2019,b'You might also like\n'
23,27,Addiction,Hot Pink,2019,"b'I am addicted, a little\n'"
24,27,Addiction,Hot Pink,2019,"b'Under the influence, a little\n'"
25,27,Addiction,Hot Pink,2019,"b'And it makes me want to dance, a little\n'"
26,27,Addiction,Hot Pink,2019,"b""An itch I just can't scratch, addiction\n"""
27,27,Addiction,Hot Pink,2019,b'Look\n'
28,27,Addiction,Hot Pink,2019,"b""I'm just a little bit, I'm just a little bit (Oh na na na, na, na, na na)\n"""
29,27,Addiction,Hot Pink,2019,"b""I'm just a little bit, I'm just a little bit\n"""
30,27,Addiction,Hot Pink,2019,"b""I'm just a little bit, I'm just a little bit (Oh na na na, na, na, na na)\n"""
31,27,Addiction,Hot Pink,2019,"b""I'm just a little bit, I'm just a little bit\n"""
32,27,Addiction,Hot Pink,2019,"b'More, just a little bit more, just a little bit (Oh na na na, na, na, na na)\n'"
33,27,Addiction,Hot Pink,2019,"b'More, just a little bit more, just a little bit\n'"
34,27,Addiction,Hot Pink,2019,"b'More, just a little bit more, just a little bit (Oh na na na, na, na, na na)\n'"
35,27,Addiction,Hot Pink,2019,"b'More, just a little bit more, just a little bit\n'"
36,27,Addiction,Hot Pink,2019,"b'Yeah, roll another hunnid\n'"
37,27,Addiction,Hot Pink,2019,b'We could get the white girl lit like Madonna\n'
38,27,Addiction,Hot Pink,2019,"b""Bitch, I ain't Gwen, but this shit is bananas\n"""
39,27,Addiction,Hot Pink,2019,"b'Sweating, make ya whole body drip like a sauna\n'"
40,27,Addiction,Hot Pink,2019,"b""Swim like your piranha, put M's in my water\n"""
41,27,Addiction,Hot Pink,2019,"b""I can't feel my lips, my limbs feel like rubber\n"""
42,27,Addiction,Hot Pink,2019,"b'Yeah, I came down, but I still need another\n'"
43,27,Addiction,Hot Pink,2019,b'One under the tongue and then a little marijuana\n'
44,27,Addiction,Hot Pink,2019,b'They on the trees like koala\n'
45,27,Addiction,Hot Pink,2019,"b'I am addicted, a little\n'"
46,27,Addiction,Hot Pink,2019,"b'Under the influence, a little\n'"
47,27,Addiction,Hot Pink,2019,"b'And it makes me want to dance, a little\n'"
48,27,Addiction,Hot Pink,2019,"b""An itch I just can't scratch, addiction\n"""
49,27,Addiction,Hot Pink,2019,b'Look\n'
50,27,Addiction,Hot Pink,2019,"b""I'm just a little bit, I'm just a little bit (Oh na na na, na, na, na na)\n"""
51,27,Addiction,Hot Pink,2019,"b""I'm just a little bit, I'm just a little bit\n"""
52,27,Addiction,Hot Pink,2019,"b""I'm just a little bit, I'm just a little bit (Oh na na na, na, na, na na)\n"""
53,27,Addiction,Hot Pink,2019,"b""I'm just a little bit, I'm just a little bit\n"""
54,27,Addiction,Hot Pink,2019,"b'More, just a little bit more, just a little bit (Oh na na na, na, na, na na)\n'"
55,27,Addiction,Hot Pink,2019,"b'More, just a little bit more, just a little bit\n'"
56,27,Addiction,Hot Pink,2019,"b'More, just a little bit more, just a little bit (Oh na na na, na, na, na na)\n'"
57,27,Addiction,Hot Pink,2019,"b'More, just a little bit more, just a little bit\n'"
